LGA_name,LGA_rate,offence_count,offence_subdiv,year
Port Phillip,110.587556496,115,A20 Assault and related offences,2022
Port Phillip,350.033657082,364,A20 Assault and related offences,2022
Port Phillip,46.15828445,48,A50 Robbery,2022
Port Phillip,33.657082412,35,"A70 Stalking, harassment and threatening behaviour",2022
Port Phillip,25.964035003,27,"A70 Stalking, harassment and threatening behaviour",2022
Port Phillip,77.89210501,81,"A70 Stalking, harassment and threatening behaviour",2022
Port Phillip,30.772189634,32,A80 Dangerous and negligent acts endangering people,2022
Port Phillip,25.964035003,27,A80 Dangerous and negligent acts endangering people,2022
Port Phillip,51.928070007,54,A80 Dangerous and negligent acts endangering people,2022
Port Phillip,46.15828445,48,B20 Property damage,2022
Port Phillip,3.846523704,4,B30 Burglary/Break and enter,2022
Port Phillip,1844.408116165,1918,B40 Theft,2022
Port Phillip,266.371766516,277,B40 Theft,2022
Port Phillip,1168.381575151,1215,B40 Theft,2022
Port Phillip,0.961630926,1,C10 Drug dealing and trafficking,2022
Port Phillip,148.091162612,154,C10 Drug dealing and trafficking,2022
Port Phillip,701.028945091,729,C30 Drug use and possession,2022
Port Phillip,9.616309261,10,D10 Weapons and explosives offences,2022
Port Phillip,130.781805943,136,D20 Disorderly and offensive conduct,2022
Port Phillip,60.582748341,63,D20 Disorderly and offensive conduct,2022
Port Phillip,18.270987595,19,D30 Public nuisance offences,2022
Port Phillip,1.923261852,2,D40 Public security offences,2022
Port Phillip,4.80815463,5,E10 Justice procedures,2022
Port Phillip,761.611693432,792,E20 Breaches of orders,2022
Port Phillip,220.213482066,229,E20 Breaches of orders,2022
Port Phillip,0.961630926,1,F10 Regulatory driving offences,2022
Port Phillip,12.501202039,13,F20 Transport regulation offences,2022
Port Phillip,0.961630926,1,F30 Other government regulatory offences,2022
Port Phillip,1.923261852,2,F90 Miscellaneous offences,2022
Moonee Valley,81.333875559,100,A20 Assault and related offences,2021
Moonee Valley,26.026840179,32,A20 Assault and related offences,2021
Moonee Valley,130.134200895,160,A30 Sexual offences,2021
Moonee Valley,2.440016267,3,A60 Blackmail and extortion,2021
Moonee Valley,20.33346889,25,"A70 Stalking, harassment and threatening behaviour",2021
Moonee Valley,21.960146401,27,"A70 Stalking, harassment and threatening behaviour",2021
Moonee Valley,15.453436356,19,"A70 Stalking, harassment and threatening behaviour",2021
Moonee Valley,41.480276535,51,"A70 Stalking, harassment and threatening behaviour",2021
Moonee Valley,16.266775112,20,A80 Dangerous and negligent acts endangering people,2021
Moonee Valley,1.626677511,2,B30 Burglary/Break and enter,2021
Moonee Valley,389.589263928,479,B40 Theft,2021
Moonee Valley,633.590890606,779,B40 Theft,2021
Moonee Valley,34.160227735,42,B50 Deception,2021
Moonee Valley,287.921919479,354,C30 Drug use and possession,2021
Moonee Valley,47.173647824,58,D10 Weapons and explosives offences,2021
Moonee Valley,0.813338756,1,D10 Weapons and explosives offences,2021
Moonee Valley,21.960146401,27,D20 Disorderly and offensive conduct,2021
Moonee Valley,0.813338756,1,D20 Disorderly and offensive conduct,2021
Moonee Valley,10.573403823,13,D20 Disorderly and offensive conduct,2021
Moonee Valley,3.253355022,4,D20 Disorderly and offensive conduct,2021
Moonee Valley,2.440016267,3,D30 Public nuisance offences,2021
Moonee Valley,0.813338756,1,E10 Justice procedures,2021
Moonee Valley,67.507116714,83,E10 Justice procedures,2021
Moonee Valley,7.3200488,9,E20 Breaches of orders,2021
Moonee Valley,3.253355022,4,F20 Transport regulation offences,2021
Moonee Valley,3.253355022,4,F30 Other government regulatory offences,2021
Moonee Valley,2.440016267,3,F90 Miscellaneous offences,2021
Port Phillip,1.933525397,2,A10 Homicide and related offences,2021
Port Phillip,229.122759527,237,A20 Assault and related offences,2021
Port Phillip,254.258589687,263,A20 Assault and related offences,2021
Port Phillip,269.726792861,279,A30 Sexual offences,2021
Port Phillip,3.867050794,4,A40 Abduction and related offences,2021
Port Phillip,16.434965873,17,A40 Abduction and related offences,2021
Port Phillip,32.869931747,34,"A70 Stalking, harassment and threatening behaviour",2021
Port Phillip,36.73698254,38,"A70 Stalking, harassment and threatening behaviour",2021
Port Phillip,18.36849127,19,"A70 Stalking, harassment and threatening behaviour",2021
Port Phillip,8.700864286,9,A80 Dangerous and negligent acts endangering people,2021
Port Phillip,19.335253969,20,B20 Property damage,2021
Port Phillip,83.141592065,86,B30 Burglary/Break and enter,2021
Port Phillip,3.867050794,4,B30 Burglary/Break and enter,2021
Port Phillip,344.16752064,356,B40 Theft,2021
Port Phillip,16.434965873,17,B50 Deception,2021
Port Phillip,119.878574605,124,C10 Drug dealing and trafficking,2021
Port Phillip,4.833813492,5,C20 Cultivate or manufacture drugs,2021
Port Phillip,2.900288095,3,C90 Other drug offences,2021
Port Phillip,58.005761906,60,D20 Disorderly and offensive conduct,2021
Port Phillip,2.900288095,3,E10 Justice procedures,2021
Port Phillip,5.800576191,6,F20 Transport regulation offences,2021
Port Phillip,0.966762698,1,F20 Transport regulation offences,2021
Port Phillip,2.900288095,3,F30 Other government regulatory offences,2021
Port Phillip,260.059165877,269,F90 Miscellaneous offences,2021
Port Phillip,3.867050794,4,F90 Miscellaneous offences,2021
Port Phillip,0.966762698,1,F90 Miscellaneous offences,2021
Moonee Valley,30.760494061,39,A20 Assault and related offences,2020
Moonee Valley,142.760241667,181,A20 Assault and related offences,2020
Moonee Valley,37.070338996,47,A50 Robbery,2020
Moonee Valley,2.366191851,3,A60 Blackmail and extortion,2020
Moonee Valley,16.563342956,21,"A70 Stalking, harassment and threatening behaviour",2020
Moonee Valley,38.64780023,49,"A70 Stalking, harassment and threatening behaviour",2020
Moonee Valley,15.774612339,20,A80 Dangerous and negligent acts endangering people,2020
Moonee Valley,28.39430221,36,A80 Dangerous and negligent acts endangering people,2020
Moonee Valley,18.929534807,24,B10 Arson,2020
Moonee Valley,354.140047008,449,B20 Property damage,2020
Moonee Valley,44.957645166,57,B30 Burglary/Break and enter,2020
Moonee Valley,3.943653085,5,B30 Burglary/Break and enter,2020
Moonee Valley,215.323458426,273,B30 Burglary/Break and enter,2020
Moonee Valley,267.379679144,339,B40 Theft,2020
Moonee Valley,326.534475415,414,B50 Deception,2020
Moonee Valley,0.788730617,1,B50 Deception,2020
Moonee Valley,0.788730617,1,C30 Drug use and possession,2020
Moonee Valley,37.070338996,47,D10 Weapons and explosives offences,2020
Moonee Valley,3.154922468,4,D10 Weapons and explosives offences,2020
Moonee Valley,20.506996041,26,D20 Disorderly and offensive conduct,2020
Moonee Valley,18.14080419,23,D20 Disorderly and offensive conduct,2020
Moonee Valley,23.661918508,30,D20 Disorderly and offensive conduct,2020
Moonee Valley,1.577461234,2,E10 Justice procedures,2020
Moonee Valley,9.464767403,12,E10 Justice procedures,2020
Moonee Valley,3.154922468,4,F20 Transport regulation offences,2020
Moonee Valley,0.788730617,1,F30 Other government regulatory offences,2020
Moonee Valley,1.577461234,2,F90 Miscellaneous offences,2020
Port Phillip,4.521858665,5,A10 Homicide and related offences,2020
Port Phillip,124.803299148,138,A20 Assault and related offences,2020
Port Phillip,215.240472444,238,A20 Assault and related offences,2020
Port Phillip,321.0519652,355,A20 Assault and related offences,2020
Port Phillip,5.426230398,6,A50 Robbery,2020
Port Phillip,2.713115199,3,A60 Blackmail and extortion,2020
Port Phillip,35.270497585,39,"A70 Stalking, harassment and threatening behaviour",2020
Port Phillip,92.245916762,102,"A70 Stalking, harassment and threatening behaviour",2020
Port Phillip,9.04371733,10,A80 Dangerous and negligent acts endangering people,2020
Port Phillip,36.174869318,40,A80 Dangerous and negligent acts endangering people,2020
Port Phillip,56.975419176,63,B20 Property damage,2020
Port Phillip,11.756832528,13,B20 Property damage,2020
Port Phillip,85.915314631,95,B30 Burglary/Break and enter,2020
Port Phillip,1.808743466,2,B30 Burglary/Break and enter,2020
Port Phillip,304.773274007,337,B40 Theft,2020
Port Phillip,24.41803679,27,B50 Deception,2020
Port Phillip,15.37431946,17,B50 Deception,2020
Port Phillip,1.808743466,2,C20 Cultivate or manufacture drugs,2020
Port Phillip,218.857959376,242,D10 Weapons and explosives offences,2020
Port Phillip,3.617486932,4,D10 Weapons and explosives offences,2020
Port Phillip,36.174869318,40,D20 Disorderly and offensive conduct,2020
Port Phillip,11.756832528,13,D20 Disorderly and offensive conduct,2020
Port Phillip,48.83607358,54,D20 Disorderly and offensive conduct,2020
Port Phillip,0.904371733,1,E10 Justice procedures,2020
Port Phillip,0.904371733,1,F10 Regulatory driving offences,2020
Port Phillip,96.767775426,107,F30 Other government regulatory offences,2020
Port Phillip,3.617486932,4,F90 Miscellaneous offences,2020
Port Phillip,0.904371733,1,F90 Miscellaneous offences,2020
Glen Eira,23.895284102,37,A20 Assault and related offences,2023
Glen Eira,165.329533246,256,A20 Assault and related offences,2023
Glen Eira,0.645818489,1,A40 Abduction and related offences,2023
Glen Eira,7.104003382,11,"A70 Stalking, harassment and threatening behaviour",2023
Glen Eira,20.020373166,31,"A70 Stalking, harassment and threatening behaviour",2023
Glen Eira,318.388515196,493,B20 Property damage,2023
Glen Eira,1.291636978,2,B30 Burglary/Break and enter,2023
Glen Eira,132.392790294,205,B30 Burglary/Break and enter,2023
Glen Eira,257.681577207,399,B40 Theft,2023
Glen Eira,14.853825253,23,B50 Deception,2023
Glen Eira,4.520729425,7,B50 Deception,2023
Glen Eira,3.874910935,6,B50 Deception,2023
Glen Eira,54.248753096,84,D10 Weapons and explosives offences,2023
Glen Eira,10.978914317,17,D20 Disorderly and offensive conduct,2023
Glen Eira,22.603647123,35,D20 Disorderly and offensive conduct,2023
Glen Eira,6.458184892,10,D20 Disorderly and offensive conduct,2023
Glen Eira,2.583273957,4,D30 Public nuisance offences,2023
Glen Eira,1.291636978,2,F30 Other government regulatory offences,2023
Glen Eira,2.583273957,4,F90 Miscellaneous offences,2023
Glen Eira,1.318443709,2,A10 Homicide and related offences,2022
Glen Eira,37.575645708,57,A20 Assault and related offences,2022
Glen Eira,154.917135813,235,A30 Sexual offences,2022
Glen Eira,0.659221855,1,A40 Abduction and related offences,2022
Glen Eira,12.525215236,19,A50 Robbery,2022
Glen Eira,0.659221855,1,A50 Robbery,2022
Glen Eira,3.955331127,6,A60 Blackmail and extortion,2022
Glen Eira,11.206771527,17,"A70 Stalking, harassment and threatening behaviour",2022
Glen Eira,27.028096035,41,"A70 Stalking, harassment and threatening behaviour",2022
Glen Eira,3.296109273,5,A80 Dangerous and negligent acts endangering people,2022
Glen Eira,0.659221855,1,B30 Burglary/Break and enter,2022
Glen Eira,282.80617559,429,B30 Burglary/Break and enter,2022
Glen Eira,112.726937123,171,B30 Burglary/Break and enter,2022
Glen Eira,1.318443709,2,B30 Burglary/Break and enter,2022
Glen Eira,0.659221855,1,B40 Theft,2022
Glen Eira,30.324205308,46,C10 Drug dealing and trafficking,2022
Glen Eira,158.87246694,241,C30 Drug use and possession,2022
Glen Eira,6.592218545,10,C90 Other drug offences,2022
Glen Eira,1.318443709,2,D20 Disorderly and offensive conduct,2022
Glen Eira,17.139768218,26,D20 Disorderly and offensive conduct,2022
Glen Eira,1.318443709,2,D20 Disorderly and offensive conduct,2022
Glen Eira,5.273774836,8,D30 Public nuisance offences,2022
Glen Eira,0.659221855,1,D30 Public nuisance offences,2022
Glen Eira,1.318443709,2,E10 Justice procedures,2022
Glen Eira,14.5028808,22,E10 Justice procedures,2022
Glen Eira,417.946655768,634,E20 Breaches of orders,2022
Glen Eira,2.636887418,4,E20 Breaches of orders,2022
Glen Eira,0.659221855,1,F90 Miscellaneous offences,2022
Glen Eira,6.592218545,10,F90 Miscellaneous offences,2022
Glen Eira,39.166744115,59,A20 Assault and related offences,2021
Glen Eira,100.24031121,151,A20 Assault and related offences,2021
Glen Eira,158.658505822,239,A30 Sexual offences,2021
Glen Eira,0.663843121,1,A60 Blackmail and extortion,2021
Glen Eira,13.940705532,21,"A70 Stalking, harassment and threatening behaviour",2021
Glen Eira,12.613019291,19,"A70 Stalking, harassment and threatening behaviour",2021
Glen Eira,7.966117447,12,A80 Dangerous and negligent acts endangering people,2021
Glen Eira,340.551520865,513,B20 Property damage,2021
Glen Eira,0.663843121,1,B30 Burglary/Break and enter,2021
Glen Eira,165.296937028,249,B40 Theft,2021
Glen Eira,741.512765703,1117,B40 Theft,2021
Glen Eira,95.593409365,144,B40 Theft,2021
Glen Eira,13.940705532,21,B50 Deception,2021
Glen Eira,1.327686241,2,B50 Deception,2021
Glen Eira,2.655372482,4,B50 Deception,2021
Glen Eira,34.519842271,52,C20 Cultivate or manufacture drugs,2021
Glen Eira,1.327686241,2,C30 Drug use and possession,2021
Glen Eira,1.327686241,2,C90 Other drug offences,2021
Glen Eira,45.1413322,68,D10 Weapons and explosives offences,2021
Glen Eira,13.940705532,21,D20 Disorderly and offensive conduct,2021
Glen Eira,402.9527742,607,E20 Breaches of orders,2021
Glen Eira,1.327686241,2,F30 Other government regulatory offences,2021
Glen Eira,1.293192634,2,A10 Homicide and related offences,2020
Glen Eira,165.528657149,256,A20 Assault and related offences,2020
Glen Eira,98.929236499,153,A20 Assault and related offences,2020
Glen Eira,18.104696876,28,A50 Robbery,2020
Glen Eira,9.052348438,14,"A70 Stalking, harassment and threatening behaviour",2020
Glen Eira,3.232981585,5,A80 Dangerous and negligent acts endangering people,2020
Glen Eira,10.345541072,16,B10 Arson,2020
Glen Eira,298.727498448,462,B20 Property damage,2020
Glen Eira,60.13345748,93,B20 Property damage,2020
Glen Eira,7.759155804,12,B20 Property damage,2020
Glen Eira,49.787916408,77,B30 Burglary/Break and enter,2020
Glen Eira,0.646596317,1,B30 Burglary/Break and enter,2020
Glen Eira,181.046968756,280,B40 Theft,2020
Glen Eira,890.363128492,1377,B40 Theft,2020
Glen Eira,1.939788951,3,B40 Theft,2020
Glen Eira,376.965652804,583,B40 Theft,2020
Glen Eira,14.871715291,23,B50 Deception,2020
Glen Eira,9.052348438,14,B50 Deception,2020
Glen Eira,34.916201117,54,C10 Drug dealing and trafficking,2020
Glen Eira,208.850610387,323,C30 Drug use and possession,2020
Glen Eira,1.293192634,2,D10 Weapons and explosives offences,2020
Glen Eira,16.811504242,26,D20 Disorderly and offensive conduct,2020
Glen Eira,0.646596317,1,D30 Public nuisance offences,2020
Glen Eira,1.293192634,2,D30 Public nuisance offences,2020
Glen Eira,0.646596317,1,D30 Public nuisance offences,2020
Glen Eira,4.526174219,7,E10 Justice procedures,2020
Glen Eira,10.992137389,17,E10 Justice procedures,2020
Glen Eira,421.580798676,652,E20 Breaches of orders,2020
Glen Eira,38.795779019,60,E20 Breaches of orders,2020
Glen Eira,3.232981585,5,E20 Breaches of orders,2020
Glen Eira,1.293192634,2,F20 Transport regulation offences,2020
Glen Eira,1.293192634,2,F30 Other government regulatory offences,2020
Glen Eira,1.939788951,3,F30 Other government regulatory offences,2020
Glen Eira,12.916369785,20,A20 Assault and related offences,2023
Glen Eira,123.351331445,191,A20 Assault and related offences,2023
Glen Eira,116.247328063,180,A30 Sexual offences,2023
Glen Eira,3.229092446,5,A40 Abduction and related offences,2023
Glen Eira,5.166547914,8,A50 Robbery,2023
Glen Eira,14.208006763,22,"A70 Stalking, harassment and threatening behaviour",2023
Glen Eira,6.458184892,10,A80 Dangerous and negligent acts endangering people,2023
Glen Eira,13.562188274,21,A80 Dangerous and negligent acts endangering people,2023
Glen Eira,38.103290865,59,B20 Property damage,2023
Glen Eira,7.104003382,11,B20 Property damage,2023
Glen Eira,104.622595257,162,B30 Burglary/Break and enter,2023
Glen Eira,326.784155556,506,B30 Burglary/Break and enter,2023
Glen Eira,984.873196093,1525,B40 Theft,2023
Glen Eira,291.264138648,451,B40 Theft,2023
Glen Eira,93.64368094,145,B40 Theft,2023
Glen Eira,144.66334159,224,B40 Theft,2023
Glen Eira,394.595096926,611,B40 Theft,2023
Glen Eira,0.645818489,1,B50 Deception,2023
Glen Eira,30.999287484,48,C10 Drug dealing and trafficking,2023
Glen Eira,9.041458849,14,C20 Cultivate or manufacture drugs,2023
Glen Eira,12.270551296,19,C20 Cultivate or manufacture drugs,2023
Glen Eira,10.978914317,17,D20 Disorderly and offensive conduct,2023
Glen Eira,34.22837993,53,D30 Public nuisance offences,2023
Glen Eira,1.291636978,2,D40 Public security offences,2023
Glen Eira,278.993587352,432,E20 Breaches of orders,2023
Glen Eira,19.117433781,29,A20 Assault and related offences,2022
Glen Eira,110.090049705,167,A20 Assault and related offences,2022
Glen Eira,1.977665564,3,A40 Abduction and related offences,2022
Glen Eira,0.659221855,1,A60 Blackmail and extortion,2022
Glen Eira,11.865993381,18,"A70 Stalking, harassment and threatening behaviour",2022
Glen Eira,13.18443709,20,"A70 Stalking, harassment and threatening behaviour",2022
